Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,AA_Rate_downstream1,AA_Rate_downstream2,AA_Rate_exon,AA_Rate_genome,AA_Rate_intron,AA_Rate_upstream1,AA_Rate_upstream2,AC_Rate_downstream1,AC_Rate_downstream2,AC_Rate_exon,AC_Rate_genome,AC_Rate_intron,AC_Rate_upstream1,AC_Rate_upstream2,AG_Rate_downstream1,AG_Rate_downstream2,AG_Rate_exon,AG_Rate_genome,AG_Rate_intron,AG_Rate_upstream1,AG_Rate_upstream2,AT_Rate_downstream1,AT_Rate_downstream2,AT_Rate_exon,AT_Rate_genome,AT_Rate_intron,AT_Rate_upstream1,AT_Rate_upstream2,CA_Rate_downstream1,CA_Rate_downstream2,CA_Rate_exon,CA_Rate_genome,CA_Rate_intron,CA_Rate_upstream1,CA_Rate_upstream2,CC_Rate_downstream1,CC_Rate_downstream2,CC_Rate_exon,CC_Rate_genome,CC_Rate_intron,CC_Rate_upstream1,CC_Rate_upstream2,CG_Rate_downstream1,CG_Rate_downstream2,CG_Rate_exon,CG_Rate_genome,CG_Rate_intron,CG_Rate_upstream1,CG_Rate_upstream2,CT_Rate_downstream1,CT_Rate_downstream2,CT_Rate_exon,CT_Rate_genome,CT_Rate_intron,CT_Rate_upstream1,CT_Rate_upstream2,GA_Rate_downstream1,GA_Rate_downstream2,GA_Rate_exon,GA_Rate_genome,GA_Rate_intron,GA_Rate_upstream1,GA_Rate_upstream2,GC_Rate_downstream1,GC_Rate_downstream2,GC_Rate_exon,GC_Rate_genome,GC_Rate_intron,GC_Rate_upstream1,GC_Rate_upstream2,GG_Rate_downstream1,GG_Rate_downstream2,GG_Rate_exon,GG_Rate_genome,GG_Rate_intron,GG_Rate_upstream1,GG_Rate_upstream2,GT_Rate_downstream1,GT_Rate_downstream2,GT_Rate_exon,GT_Rate_genome,GT_Rate_intron,GT_Rate_upstream1,GT_Rate_upstream2,TA_Rate_downstream1,TA_Rate_downstream2,TA_Rate_exon,TA_Rate_genome,TA_Rate_intron,TA_Rate_upstream1,TA_Rate_upstream2,TC_Rate_downstream1,TC_Rate_downstream2,TC_Rate_exon,TC_Rate_genome,TC_Rate_intron,TC_Rate_upstream1,TC_Rate_upstream2,TG_Rate_downstream1,TG_Rate_downstream2,TG_Rate_exon,TG_Rate_genome,TG_Rate_intron,TG_Rate_upstream1,TG_Rate_upstream2,TT_Rate_downstream1,TT_Rate_downstream2,TT_Rate_exon,TT_Rate_genome,TT_Rate_intron,TT_Rate_upstream1,TT_Rate_upstream2
GCA_033807755.1_Elch_1.0,Mollusca,Gastropoda,Ellobiida,Ellobiidae,Ellobium,Ellobium chinense,7300.0,0.0827095926254508,0.0943930046682851,0.0826255808298258,0.099923,0.0957842417232337,0.0963934096936225,0.0865583671584257,0.0586603496958589,0.0544979102740261,0.0629763031928183,0.057872,0.0533334390086793,0.0580885047893324,0.0594399097602785,0.0820722570773087,0.0650416905886712,0.0820511182006624,0.06133,0.0609650322865924,0.0616526633464289,0.0705802520672534,0.0678742895442643,0.0860108059368143,0.0653991273276306,0.08415,0.0882395756446217,0.0838466900616317,0.0743161410084466,0.0819844951584085,0.0719287192355853,0.0877428477818428,0.072344,0.0704448502155957,0.072097665639622,0.0776132659496043,0.0471444288698494,0.0352570925607762,0.0524380062405057,0.040203,0.0369702369333651,0.0402680732788542,0.044510032063523,0.0250938928674685,0.0186514583642437,0.0267699198200031,0.023084,0.0183630375816338,0.0247234936593527,0.029793851974882,0.0595146128903149,0.0584245236564434,0.0605529227597251,0.061307,0.060787280623964,0.0609543187626909,0.0589478545861496,0.0856375850326293,0.0658243970758888,0.0834107595730589,0.061137,0.0590332823470428,0.0620814967767947,0.0725294655783424,0.0481388280315815,0.0371620725666393,0.051920044167181,0.037786,0.0360072193501591,0.0387747430476689,0.0460897601008979,0.0549739952233452,0.0409627146439939,0.0566611325468694,0.040084,0.0381772013908016,0.0398437557860449,0.0500061284850207,0.0533776483839951,0.0613593146014181,0.0522176153737238,0.057792,0.0609471157989798,0.0581284256773319,0.0579827514233184,0.0456988343589328,0.0677838511596169,0.0384013428943754,0.069865,0.0730563631319974,0.0693693168054835,0.0541994333371821,0.0574143427746992,0.0573155102751729,0.0597323586084474,0.061092,0.0602658813317851,0.0609850271380751,0.0608027427190933,0.0805013895047361,0.0804899298216189,0.0801094437051052,0.072289,0.0766479578203558,0.072562084657933,0.0766071285827212,0.0692034579611561,0.1048970045708052,0.0569914769782245,0.099741,0.1109772848111918,0.100230330879132,0.0800229152048601
GCA_033995625.1_ASM3399562v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Ophyiulus,Ophyiulus pilosus,1095.0,0.0901169224823512,0.1066303778339567,0.089714532087497,0.113938,0.1115649861263417,0.1093968346645658,0.0969065124279113,0.0591020743770731,0.0536719378182792,0.0617249518863877,0.054427,0.0501404967975847,0.0549973275175535,0.0555443805797925,0.0678341661700209,0.0510297399622071,0.067231196182094,0.049836,0.0477775500223514,0.0508505077001124,0.0578774746214292,0.0639566323525134,0.0874585336222791,0.0634653149777714,0.093448,0.0962270236166514,0.0883929829984322,0.0771658508265199,0.0719103582799839,0.064064964328477,0.0761522474320403,0.06679,0.0617729632425724,0.0666542881000474,0.0688500628742947,0.053091551895905,0.0408299875146302,0.0574533010260171,0.038867,0.0344598601610523,0.0419021635301668,0.0469819736265218,0.0521889629790659,0.0342505882400477,0.0518365903159721,0.03147,0.0276294956562029,0.0346020290831918,0.0423973896327273,0.052666630188469,0.0515098946892058,0.0538448729105911,0.050119,0.0507742958957219,0.0512715936223907,0.0518008306152045,0.0783990409191717,0.0562636285151299,0.077244661099329,0.054098,0.0492968103037311,0.0552266529858462,0.064949628294878,0.0578209009227505,0.040802040219861,0.0598872744069523,0.039637,0.0352953133908807,0.0411805574934332,0.0485469051874906,0.0602659260606652,0.0421182567891723,0.0597275939587652,0.038939,0.0330953284622152,0.0405147623350985,0.0494644242304523,0.0510852510266887,0.0578990503307208,0.04990584103761,0.054866,0.0589469257843846,0.0559096207221498,0.0565290498513661,0.0444077690673757,0.0719807830360594,0.0383216635616217,0.076834,0.083075296890284,0.072329109594677,0.0567214668741598,0.0575793561006581,0.0554218425281055,0.0599084343202125,0.054313,0.0547409446060318,0.0563847287126219,0.0589801837567511,0.068017050106748,0.0690772948096149,0.0691577559036953,0.067294,0.0681320038004422,0.0669050792908011,0.0701418766892949,0.0715574070705591,0.1169910797622527,0.0644237688934426,0.115125,0.1370707052435509,0.1134817616489109,0.0971419899112051
GCA_033995675.1_ASM3399567v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Nothridae,Nothrus,Nothrus silvestris,221.0,0.0553260044478858,0.1351115969680064,0.0719099576011766,0.125062,0.1357262687287497,0.1424327258845884,0.1061962295633644,0.0545006863692323,0.0438182187431398,0.0564572053578084,0.046107,0.0444014422347485,0.0458757417164939,0.0499276509302707,0.0550265030648689,0.041962692902939,0.0570723312804331,0.048374,0.0466573272779029,0.0465315285236382,0.054157905603005,0.0492752580451382,0.1259733548133224,0.0597181141893114,0.109999,0.1243723367208486,0.1233326938865153,0.0910212989336168,0.0608681600051163,0.0542667676280948,0.0640787649098424,0.055246,0.0548462107561436,0.0543569680339635,0.0611576252044248,0.0697844884360298,0.0222824063752278,0.0598241349250514,0.030674,0.0214569627093956,0.0210720242274433,0.0410239381100868,0.1104738498271324,0.0237714846980763,0.092401103124378,0.034597,0.0199327795205844,0.0223820539057527,0.0552997670175101,0.0513081938705666,0.0455014800027534,0.051031963574111,0.048696,0.0465075912035384,0.0444757777673991,0.0460804665974912,0.0736430788627969,0.046877884275874,0.075626744772397,0.053929,0.0500391228392127,0.0521062953603565,0.0682210413856277,0.1023776051005266,0.0275866485703238,0.0856563659052142,0.038197,0.025805088786809,0.0262654388773115,0.0553523278315969,0.0764016893134252,0.0218556833783858,0.0663516892894297,0.030993,0.0202209627614149,0.0213341073599042,0.0465548502161563,0.0480335692798947,0.0443305603188024,0.048238352365246,0.046628,0.0474163934449917,0.0466010056427,0.048980665415452,0.0255682056107924,0.1109205812337089,0.0327725031244051,0.095282,0.1105457726381437,0.1092909821401345,0.065620840095527,0.0647454038386427,0.0521978802894729,0.0654454257721579,0.054215,0.0510800504587089,0.0490554778655548,0.0573193494842024,0.0590292767122495,0.0522608955634849,0.0607458767120637,0.055783,0.0566704982725261,0.0559958560758319,0.0635807678199533,0.0436380272157011,0.1512818642383867,0.0526694670969733,0.126218,0.1443211916462804,0.1388913227324116,0.0895052757917139
GCA_034092305.1_Dabb_1.0,Arthropoda (Mandibulata),Insecta,Coleoptera,Curculionidae,Diaprepes,Diaprepes abbreviatus,533.8,0.1341286282353501,0.1417743930254681,0.1317596612619498,0.131976,0.1307213881825526,0.1352997976701641,0.1391686608496117,0.0546157337356708,0.0498931009590483,0.0584476819050017,0.050137,0.0499462015655229,0.053267085615625,0.0536655990338892,0.0756699071578705,0.0552670465327243,0.0718123238070613,0.049671,0.0494121824231791,0.0530753650365211,0.0630983895043154,0.0878049730824929,0.1090395351413205,0.086665346710365,0.107482,0.1077329948578472,0.1026857575844068,0.0952523009388993,0.0627912816283414,0.0547979438473493,0.0669580261206268,0.056519,0.0562720613596313,0.0586424423765668,0.0613764995860858,0.0336661853913086,0.0260966868568127,0.0374094866020405,0.030437,0.0299394140936679,0.0308239299595178,0.031316569990975,0.0253622011961893,0.0209119621902876,0.0272587658491053,0.024305,0.0238114896261606,0.0261167230070259,0.0265868921690894,0.0474958168007671,0.0451464208973128,0.0496311535628951,0.049871,0.0500807330223546,0.0485026138085131,0.0456973034913099,0.0826119614604506,0.0567434722826378,0.07824055973045,0.052835,0.052085607280963,0.0563631575517712,0.0674441287736008,0.0345858037478867,0.0260133865713117,0.0368175306241764,0.027647,0.0271900020305822,0.0294370074930793,0.0322826089297753,0.0418114280890193,0.0293780718102318,0.0414424854346046,0.030241,0.0295515378200404,0.0311463364764378,0.0369083594856695,0.0470805634745916,0.0502482043312917,0.0473596834624077,0.049817,0.0507092871179947,0.0501548574509025,0.0509496690481985,0.0764289801363878,0.1024013641139856,0.0710890094968812,0.097936,0.0987337102059549,0.0940536641698113,0.0831430692539709,0.044899310989746,0.0450268562633825,0.0483942990258846,0.052912,0.0530280804120414,0.050572406202771,0.0477218209923743,0.0643455051984232,0.0567152866256903,0.0642367830659316,0.056322,0.0567612243802002,0.0567117730617148,0.0614676827486482,0.0867017196755035,0.1305462685511441,0.0824772033406178,0.13189,0.1340240856213062,0.1231470825351707,0.1039204452035861
GCA_034096865.1_UHGW_Tflu_1.1,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,Theodoxus fluviatilis,1277.5,0.0581799662396397,0.0694618302846615,0.0572215450887158,0.072184,0.0699792275768164,0.0747667490928965,0.0689441179892609,0.062922616991408,0.0588018483747565,0.0668515876849762,0.066138,0.061090256753123,0.0647091371587471,0.0626208187913665,0.0860016390189405,0.0715970494610112,0.085938313803418,0.067853,0.0641729036028243,0.0663725080752705,0.0727672819658339,0.0407315500121272,0.0595077189462342,0.0399747212836202,0.063944,0.0660611357416522,0.0639120489247699,0.055939679227787,0.0810568670973685,0.0734314482947055,0.0858222317711994,0.08207,0.0771551375289617,0.0798981139581666,0.0792510567692182,0.0705680033613363,0.0525701431368746,0.0738182057811038,0.050054,0.0483408922112535,0.0511031225545826,0.0570452643158521,0.0434823885087377,0.0331796112822642,0.0441483476505612,0.029883,0.0266922262380279,0.0353983687448516,0.0427769439670083,0.0701023590602958,0.0658164568300012,0.0683659248252422,0.067761,0.0697688113419096,0.0661797975593129,0.0637551213859426,0.0858211080650021,0.0731641921763286,0.084264705554582,0.066578,0.0630728093909209,0.0677620439499277,0.0756598897761396,0.069554181948252,0.0523121623779003,0.0719087888200372,0.04705,0.0448721569814182,0.0502726301040549,0.0612029210918411,0.0722477527800848,0.0585327057426029,0.0760344740506193,0.050143,0.046899989417442,0.0503574927208633,0.0617361016802076,0.0524680526054031,0.066862135695521,0.0510313631334595,0.066228,0.0734668083394183,0.062540408166122,0.0588902668276611,0.0273477598849501,0.0432939190822362,0.022110059588169,0.049286,0.0510962433888401,0.047357635006919,0.0363670252982554,0.0590933395562154,0.0612464558104978,0.0591974908898874,0.066525,0.067653852050538,0.0664750272065413,0.0619588374624152,0.0787177739231841,0.0872507905475283,0.0780439786472421,0.082122,0.0905465779432484,0.0788052393400185,0.080528635595466,0.041704640947054,0.0729715319568752,0.0352682614271658,0.072182,0.0791309714936046,0.0740896774369549,0.0605560378557439
GCA_034508935.3_UCSD_Bste_1.2,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Berghia,Berghia stephanieae,547.5,0.0958350137081586,0.1097157871247228,0.098638929397749,0.110569,0.1042806157726507,0.1092280776926974,0.1051287500131219,0.0589406708388345,0.0536164809418948,0.0629828082318263,0.054707,0.0523047264478829,0.0560709120700687,0.0590559949566208,0.0716034632276117,0.0561633075208825,0.0718811681407023,0.056203,0.0522361971448959,0.0559450129583616,0.0618130289753139,0.0755327653879879,0.0969570492709323,0.0739665591254125,0.099242,0.1022162947053471,0.0953145898719072,0.085389606428606,0.0780336185013608,0.0662795012389947,0.0822010510302105,0.063461,0.0626940689166718,0.0674092295856368,0.0744745321553721,0.0469959451855802,0.0363738093439962,0.0491926148235786,0.036995,0.0353965484117969,0.0389133526748511,0.0423312180231576,0.0276292043405042,0.0219820417934426,0.0291916658294867,0.023014,0.0200582801825781,0.0254535284328562,0.0292281070787469,0.0552863002941996,0.0533535065550881,0.0553306341625208,0.056252,0.059252356441862,0.0548999792017512,0.0525961514727399,0.0808506714336659,0.0635605821732379,0.0808013917096766,0.060116,0.055464786938457,0.0619607143558275,0.0701177516674842,0.0395241235416315,0.0299056918949985,0.0419864636988794,0.027904,0.0270680158377985,0.031107607749012,0.0366846534705433,0.0507393981274481,0.0390408162133309,0.0518642385653057,0.036908,0.0341567437240752,0.0373483626998346,0.0453289871450008,0.0520568499382826,0.0552257590309799,0.0520245792036972,0.054483,0.0553774468489986,0.053542402678564,0.0544210285304434,0.051732965695308,0.0767636315383233,0.0449100757500946,0.086575,0.0885986029700791,0.0780073741314739,0.0616671976930285,0.0602569842164776,0.0580530536958426,0.0613960883986713,0.060117,0.0626319998573779,0.0606081168935553,0.0605246635028276,0.0739238746801358,0.0705506660903701,0.0750737117683311,0.063286,0.0656157409246824,0.0651582672754208,0.0705758151018223,0.0810581508828122,0.112458315572962,0.0685580201638568,0.110166,0.1226475748748453,0.1090324717281808,0.0906625137851701
GCA_034509925.1_ASM3450992v1,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudinaria,Hirudinaria manillensis,2920.0,0.0950810054856297,0.1087661158619716,0.0927779513846559,0.116906,0.1168429705310804,0.1294213669863426,0.11020420019171,0.0577867861104855,0.0449393824319379,0.0617553467252461,0.048964,0.042916723303727,0.0463210754391364,0.0521908330532375,0.075014527326666,0.0455076180930661,0.0739721882526874,0.04835,0.0417824433892944,0.046858172486659,0.060501378347836,0.0647508667739881,0.1023574689960524,0.0623871912571924,0.107921,0.1244385002571021,0.1094768404998149,0.0857819236562664,0.0722800534939263,0.0558921853243716,0.0763083502721203,0.064515,0.0598351991482373,0.0586341895298931,0.0657426272568457,0.0508310464957863,0.0301227153848335,0.0535724604662839,0.034313,0.0262192399096543,0.0273438769899047,0.0360597371664266,0.0454135352979283,0.0322538585034408,0.0478509270420884,0.03115,0.0231872932600474,0.0300511504528838,0.0385290753243232,0.0562242296346342,0.0502803826235402,0.0576567082927991,0.048233,0.0443455541060187,0.0466129684900759,0.0507741017224852,0.0927837416276722,0.0611031449751435,0.0906622713431513,0.063345,0.0551703609005984,0.0561569028902253,0.0733200823827367,0.0459772511795633,0.0317627479503051,0.0477636886537975,0.031762,0.0259871476231507,0.0322943001310752,0.0393091939189478,0.0544399402780905,0.0320522264946534,0.0569044449599214,0.034298,0.0263692638844193,0.0286591249433679,0.0425372112420069,0.0475495388790186,0.0546778971891183,0.048113350552849,0.048827,0.051104825706586,0.0484632384219791,0.0526037149690096,0.0383312897763764,0.0755705009950176,0.0304053371402078,0.077375,0.0941321069012878,0.0878535831255382,0.0593640511945911,0.0672510961528302,0.061716687314061,0.0719277528949537,0.063172,0.0584641755874257,0.0566684074190636,0.0635257210910041,0.0654897446804961,0.0697255937076979,0.065960535291768,0.064434,0.0672925975809933,0.0600480032647753,0.0666520740227424,0.0707953468069075,0.1432714741547883,0.0619814954702771,0.116436,0.1419115979103765,0.1351367989292643,0.1029040744598301
GCA_034692225.1_ASM3469222v1,Arthropoda (Mandibulata),Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus complanatus,730.0,0.115891954900488,0.1467339237050842,0.1120156624772582,0.138736,0.1433886273650638,0.1387357359602692,0.1231164179305084,0.0539256851325116,0.0457130234896001,0.0568017457732162,0.048876,0.0433565618837702,0.0487286350043846,0.0483725044480174,0.0631237199298962,0.0429980852002878,0.0631148804648808,0.047109,0.0434875187657008,0.0460295802570087,0.0542355710347121,0.0814688945530067,0.1101492896854902,0.0774205220976695,0.096927,0.1106324414165008,0.1006745259798606,0.0912444200272509,0.0598902474562775,0.0496907336717465,0.0631779675582084,0.053398,0.0468250237769879,0.0533548450950028,0.0543443563521384,0.0377205619789935,0.0229226934196688,0.0406958063858134,0.030505,0.0206894232368404,0.0272641266018749,0.0313751136155535,0.0431753536995308,0.0262177321774452,0.0486869754277315,0.034532,0.0240715939659542,0.0331354890907621,0.0405748232973627,0.0477164985901271,0.042793368894102,0.0492362859671045,0.046951,0.0422148460813733,0.0456877143954916,0.0450110801415973,0.0758088811725544,0.0471617850410688,0.0779457504513351,0.051652,0.0436812703921053,0.0506691883775979,0.0636536913924352,0.0416862653351885,0.0265182097495183,0.0459469063962491,0.034696,0.0261956928210218,0.0332720625575629,0.038898521359724,0.0462807678573627,0.0248694135537516,0.0484139410743907,0.031304,0.0231493407283747,0.0285641677035733,0.0399935148830074,0.050173412302628,0.0499967441169598,0.0511011630872374,0.049771,0.051702257424146,0.0510564346632102,0.0550369702071037,0.067765012990531,0.1019048831010306,0.0557870006831519,0.08786,0.1069702278968786,0.0913399888407376,0.0758330267183459,0.053264050500946,0.0464603869691474,0.0581030585816662,0.051305,0.0435592091195234,0.0501959353834624,0.0526869553383769,0.0615098567963257,0.0542268384354226,0.0641572068616527,0.054478,0.0540201079056181,0.0558650308392396,0.0632013292809752,0.1005988368036316,0.1616428887896754,0.0873951267124338,0.141897,0.17605585722014,0.145426539249961,0.1224217039728901
GCA_034693985.1_ASM3469398v1,Arthropoda (Mandibulata),Diplopoda,Julida,Nemasomatidae,Nemasoma,Nemasoma varicorne,1095.0,0.1008455224341171,0.1179430869221965,0.0984150119108624,0.1218,0.125854925346752,0.1208589678487097,0.1073355055785758,0.0533302137095796,0.0471402582861378,0.056450428020975,0.048613,0.0426534158503535,0.0484926675567062,0.0503434183206279,0.0702756660442771,0.0534788058801689,0.0690071601126577,0.053833,0.050351786605024,0.0536119644882429,0.0591255811036461,0.0753539590819585,0.0922429177601938,0.0723088059198991,0.094505,0.0993748171982098,0.0917160884910835,0.0854940583209797,0.0723077201783466,0.0631828621138309,0.0760534614235371,0.066484,0.0589343459404264,0.0653348429717662,0.0683209434027563,0.047807312877076,0.0402107356784784,0.0546520727891539,0.040229,0.0352267100939309,0.0424232063203915,0.0451146566514701,0.0330406843766724,0.0191996602488322,0.0366876994308364,0.018654,0.0143697086678256,0.0197911860006389,0.026860645451679,0.053187742703504,0.0540717270244678,0.054552633523676,0.054323,0.0537422723184509,0.0558080875764145,0.0539715815866364,0.0777888622676901,0.0538451109197175,0.0774888730472298,0.053479,0.0478198883890608,0.0535803325888971,0.0633432372470778,0.048695300268392,0.0357774500109307,0.0528198751901266,0.037026,0.0302291177372077,0.0375610694865901,0.0429368026541137,0.0558047262913968,0.0414884785820751,0.0573702412266454,0.040262,0.0329873490969693,0.0395591913727495,0.0463462244826353,0.0490987634192181,0.0525896404004617,0.0483112658764158,0.049091,0.050586544733762,0.0493223408861133,0.0500883474485933,0.0515953835709436,0.0761821500462422,0.043519002173583,0.076983,0.0856257853241002,0.0748273103540865,0.0632535609060102,0.0547736537948411,0.0537795911871418,0.0576927876331736,0.053808,0.0541637933391416,0.0549325359197119,0.0559532566374354,0.0736710203226906,0.0683325401048877,0.0740797279559219,0.067122,0.0639140555871809,0.0670837731012469,0.0707223190263558,0.0824234686592956,0.1305349848342361,0.0705909537653056,0.123789,0.1541654837716037,0.1250964350366507,0.1107898611814064
GCA_034694965.1_ASM3469496v1,Arthropoda (Chelicerata),Arachnida,Sarcoptiformes,Ceratozetidae,Ceratozetes,Ceratozetes gracilis,4730.0,0.0831431606941811,0.1370237046664787,0.0970217949938951,0.124758,0.128881510830399,0.1325913549419905,0.1143517073621188,0.0599645252706477,0.0452261306532663,0.0627377977954731,0.048326,0.0452109555522411,0.0479551652792757,0.0528750599551218,0.0640683579459089,0.0414140426580477,0.0649179984895719,0.051167,0.0473540797997548,0.0492842435156647,0.0569709055473537,0.0641544396646437,0.1230038740228123,0.0741008057347228,0.107926,0.1163941180157922,0.112044816662596,0.0954805040165548,0.0683815051161989,0.0594507885850592,0.0720581356872327,0.061392,0.061030492852866,0.0622653289807225,0.0669693353173559,0.0583135685176501,0.0241023764831729,0.0502422632587118,0.031249,0.025887993290578,0.0243775701795293,0.0349736587099255,0.0657469514612371,0.0166666592934741,0.0489574304371434,0.022293,0.0159047884608318,0.0181858894689059,0.0311306863853266,0.0545490790388749,0.0474597655944127,0.0541260987395094,0.051507,0.0506252688416087,0.0478337243670513,0.0483743833535359,0.0785237438298662,0.0517567147295594,0.0814382183051952,0.05832,0.0554521618648042,0.05949340630021,0.0713885781547888,0.0648213464539995,0.0190338964830314,0.046303608244194,0.028199,0.0213600845594672,0.0223081086864562,0.0325080469416945,0.0620386416304783,0.0210034236682134,0.0528825947070348,0.031494,0.0225853322179784,0.0247184173495272,0.0389557308134843,0.0491916247018287,0.044252426849451,0.0506190940183376,0.048961,0.0490176878865104,0.0512214292195863,0.0539862996458605,0.0442863259189789,0.0985958049778782,0.0478529560229027,0.087666,0.0924764986501179,0.0875534802753322,0.0669136174787249,0.0621659519618703,0.059416282044079,0.0659268063933067,0.058656,0.0609895100435982,0.0580153485060736,0.061221825963188,0.0632628142832224,0.0563000759586293,0.0652320865797445,0.062007,0.0625710660501953,0.0655108260735895,0.0702344785881801,0.0573879635104124,0.1552940333324338,0.0655823105930236,0.126081,0.144258451083256,0.1366408901934883,0.1036651817667854
GCA_034695085.1_ASM3469508v1,Arthropoda (Mandibulata),Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,1460.0,0.0880143173107768,0.1005568084707911,0.0859336672751674,0.107378,0.1080812977842781,0.100355658843563,0.0896495131933785,0.0587304437783088,0.0531478249374023,0.0604430584889065,0.05448,0.0500611093146419,0.0541745777754951,0.0541184080612973,0.0689695925982204,0.050582540009789,0.068269670169081,0.050825,0.0486322089465018,0.0511861447127043,0.0582407329129053,0.0625323282974096,0.0881576690215877,0.0619684454578121,0.089064,0.0965179088757162,0.0863411596468449,0.074491146890495,0.0748589066473886,0.0681091017253508,0.0780959513220687,0.071531,0.0675424894321966,0.0718860992923737,0.0716392581831832,0.0556975314610932,0.0407172095995165,0.0599811807583558,0.04227,0.0344149038712816,0.0446964942887545,0.0510020390577676,0.0483117146238252,0.0334155903224232,0.0507514291499369,0.032743,0.0252647095990232,0.0364229322916081,0.0441294293663098,0.0548180482840868,0.0526316203630114,0.0553153853602866,0.050978,0.0512953076598936,0.0518505976063646,0.0530023167232985,0.077541867543387,0.0560404591073123,0.0762420379361978,0.054955,0.0507093864366417,0.0550669348017635,0.0641764153379957,0.0602162024438274,0.0455825950925941,0.0646395733078088,0.045731,0.0389763873480095,0.0487032736342202,0.0557378651243561,0.0600872729728526,0.041745684262213,0.0609891686320896,0.04238,0.0338488959615853,0.0419183108130881,0.0522143050489366,0.050643189223952,0.0584074459362267,0.0493348840633875,0.054741,0.0589289402748475,0.0562401595970911,0.057095168697322,0.0429718857009542,0.0678517863353724,0.0356537195512833,0.06788,0.0769593512680216,0.0646806372969927,0.0510159998945181,0.0562930628270242,0.0553613668089901,0.0586805802872945,0.055041,0.0550650100284621,0.0573652356320086,0.0589620428116815,0.0712427419614777,0.0757530212918649,0.072482391224143,0.07186,0.0747177955139735,0.0723868464006394,0.0748843771256343,0.0690708943254149,0.1119392767155539,0.0612188570161798,0.108143,0.1289842976849251,0.1067249373664875,0.0896409815709198
GCA_034696005.1_ASM3469600v1,Arthropoda (Mandibulata),Diplopoda,Glomerida,Glomeridae,Glomeris,Glomeris marginata,3650.0,0.0954608061269279,0.1075677925558039,0.0910006069716456,0.103476,0.1117763666370506,0.1049396455658758,0.0974796613629073,0.0599373382372973,0.0558042639014224,0.063239498362389,0.055155,0.0507896791025192,0.0548152680876609,0.0550299160905383,0.069324218895122,0.0466281626102669,0.0686222038567809,0.049921,0.0460147000205139,0.0480261645842834,0.0563330607166809,0.0688096053850038,0.0987224125125698,0.0646746352619804,0.091276,0.1078984933350256,0.0943195272278286,0.0820988057168961,0.0732292272954308,0.0671378266667326,0.0769242553619583,0.070028,0.0639816601420082,0.0670536349327071,0.0676454946742555,0.0466936081974905,0.0348748382610563,0.051581202508401,0.042119,0.0292098539124859,0.0378642599811929,0.0396601687631303,0.0432316627657861,0.0297267521689448,0.0462148817257295,0.036542,0.0210255968163125,0.0373683451161448,0.0431086074195237,0.0503275501232182,0.0480655280339257,0.0529093472404581,0.050125,0.0464513769989991,0.0476643787397527,0.0477734069629718,0.0807310263787583,0.0512314066465077,0.080959891782256,0.053887,0.0471845204366033,0.0543947554827956,0.0669185940756559,0.0504775310660067,0.0381142104842875,0.0542543682255873,0.047522,0.0329551655873006,0.0446192874631417,0.0490855770979795,0.0545352723530083,0.0357701883061772,0.0578430297101519,0.04241,0.0308662703927085,0.0400248247441217,0.0497555475637374,0.0556676972696588,0.0618349799906578,0.054108462367717,0.055761,0.0624491212084283,0.0584962034236976,0.0600571245284171,0.0490162488527833,0.0826774853030445,0.0380341590108418,0.07243,0.0935366918794472,0.0755711902464276,0.0588178527342432,0.0540935853563561,0.0509840723798997,0.0581567150160394,0.054021,0.0477137892675001,0.0526815291288356,0.0544106273284077,0.0742845977827588,0.0747203886115997,0.0756763137937726,0.070692,0.0755485103955058,0.0721577879296932,0.0769292719469133,0.0741800239143925,0.1161396915671028,0.0658004288042904,0.104635,0.1325982038675904,0.1100031973458404,0.0948962830177413
